id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10663705,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,650000,residential_sale,4,30,usa_semi_equipped,False,False,1,0,1,63,164,154,2,False,good
10663875,HOUSE,VILLA,Wezembeek-Oppem,Flemish Brabant,1970,699000,residential_sale,3,60,hyper_equipped,False,False,1,0,0,0,200,669,4,False,good
10663876,HOUSE,VILLA,Tervuren,Flemish Brabant,3080,699000,residential_sale,3,60,hyper_equipped,False,False,1,0,0,0,200,669,4,False,good
10664289,HOUSE,HOUSE,Schaerbeek,Brussels,1030,780000,residential_sale,5,15,hyper_equipped,0,False,1,3,1,33,233,100,2,False,to_be_done_up
10670964,HOUSE,HOUSE,Liège,Liège,4000,585000,residential_sale,4,75,hyper_equipped,0,1,1,75,1,550,270,1011,3,0,as_new
10669411,HOUSE,HOUSE,Kraainem,Flemish Brabant,1950,849000,residential_sale,5,27,usa_hyper_equipped,0,False,1,25,1,728,250,818,3,False,as_new
10677230,HOUSE,HOUSE,ENGIS,Liège,4480,87000,residential_sale,2,0,semi_equipped,0,1,0,0,0,0,80,143,2,0,to_renovate
10677470,HOUSE,HOUSE,Huy,Liège,4500,150000,residential_sale,3,0,semi_equipped,0,1,1,0,1,0,98,320,2,0,to_renovate
10677390,HOUSE,HOUSE,Trooz,Liège,4870,235000,residential_sale,3,37,installed,0,1,0,0,0,0,166,1050,4,0,to_be_done_up
10675367,HOUSE,HOUSE,Aalst,East Flanders,9320,245000,residential_sale,3,38,semi_equipped,0,False,1,0,0,0,160,380,3,False,to_be_done_up
10677389,HOUSE,HOUSE,Trooz,Liège,4870,330000,residential_sale,4,37,installed,0,1,0,0,0,0,166,1700,4,0,to_be_done_up
10675368,HOUSE,VILLA,Herzele,East Flanders,9550,339000,residential_sale,4,36,semi_equipped,0,False,1,0,1,800,230,1266,4,False,good
10678345,HOUSE,HOUSE,Merchtem,Flemish Brabant,1785,342000,residential_sale,4,0,semi_equipped,0,1,1,24,1,94,140,243,2,0,to_be_done_up
10675815,HOUSE,COUNTRY_COTTAGE,Hamois Schaltin,Namur,5364,350000,residential_sale,2,35,semi_equipped,False,False,1,0,0,0,161,1622,4,False,good
10677173,HOUSE,VILLA,Hasselt,Limburg,3500,549000,residential_sale,4,0,installed,0,1,0,0,1,0,239,714,4,0,good
10676667,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,650000,residential_sale,4,28,installed,0,1,1,32,1,32,164,155,2,0,good
10655029,HOUSE,TOWN_HOUSE,Liège,Liège,4020,199000,residential_sale,2,33,hyper_equipped,False,False,0,0,0,0,113,262,2,False,good
10563785,HOUSE,HOUSE,Donceel,Liège,4357,400000,residential_sale,4,40,installed,False,False,1,120,1,850,330,1570,4,False,good
10655439,HOUSE,HOUSE,ISNES,Namur,5032,450000,residential_sale,4,73,usa_hyper_equipped,0,1,0,0,1,600,157,924,4,0,good
10654294,HOUSE,HOUSE,Oupeye Heure-le-Romain,Liège,4682,499000,residential_sale,6,40,hyper_equipped,False,False,1,50,1,1352,235,1713,4,False,as_new
10653822,HOUSE,MANSION,Bruxelles,Brussels,1000,1950000,residential_sale,6,0,semi_equipped,False,False,1,24,1,40,497,242,2,False,good
10662200,HOUSE,HOUSE,Embourg,Liège,4053,279000,residential_sale,3,44,installed,0,1,1,15,1,253,132,346,3,0,good
10661486,HOUSE,VILLA,Vielsalm,Luxembourg,6690,285000,residential_sale,4,40,0,False,False,0,0,1,946,174,1112,4,False,to_be_done_up
10660390,HOUSE,HOUSE,Wavre Limal,Walloon Brabant,1300,585000,residential_sale,3,49,installed,False,False,1,39,1,1400,390,1685,4,False,to_renovate
10660391,HOUSE,HOUSE,Rixensart,Walloon Brabant,1330,585000,residential_sale,3,49,installed,False,False,1,39,1,1400,390,1685,4,False,to_renovate
10662482,HOUSE,HOUSE,Braine-l'Alleud Ophain-Bois-Seigneur-Isaac,Walloon Brabant,1421,595000,residential_sale,5,18,hyper_equipped,False,False,1,25,1,200,203,366,3,False,just_renovated
10661696,HOUSE,VILLA,Waregem,West Flanders,8790,695000,residential_sale,3,0,semi_equipped,0,1,1,0,0,0,295,1500,4,0,to_be_done_up
10659995,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,795000,residential_sale,4,42,0,False,False,1,10,1,61,282,160,2,False,as_new
10662611,HOUSE,APARTMENT_BLOCK,Molenbeek-Saint-Jean,Brussels,1080,1000000,residential_sale,8,0,installed,False,False,0,0,0,0,422,130,2,False,good
10661837,HOUSE,HOUSE,Uccle,Brussels,1180,1625000,residential_sale,6,60,installed,0,1,1,40,1,250,326,620,3,0,just_renovated
10671067,APARTMENT,APARTMENT,Evere,Brussels,1140,215000,residential_sale,2,17,installed,False,False,1,3,0,0,70,0,2,False,as_new
10670361,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,279000,residential_sale,4,38,not_installed,False,False,1,2,0,0,153,0,2,0,to_renovate
10669000,APARTMENT,APARTMENT,Bruxelles,Brussels,1040,650000,residential_sale,3,0,0,False,False,0,0,0,0,216,0,3,False,as_new
10644855,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,695000,residential_sale,2,47,hyper_equipped,1,1,1,10,0,0,146,0,2,False,just_renovated
10666397,APARTMENT,SERVICE_FLAT,Les Bons Villers Villers-Perwin,Hainaut,6210,170000,residential_sale,1,26,installed,False,False,1,8,0,0,45,0,0,1,as_new
10666348,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,240000,residential_sale,2,28,semi_equipped,False,False,1,17,0,0,74,0,0,False,to_renovate
10666878,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,245000,residential_sale,2,21,installed,False,False,0,0,0,0,79,0,2,False,good
10668189,APARTMENT,APARTMENT,Jette,Brussels,1090,249000,residential_sale,2,33,hyper_equipped,False,False,1,12,0,0,100,0,2,False,good
10666516,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,Brussels,1080,275000,residential_sale,2,28,hyper_equipped,False,False,1,7,0,0,91,0,4,0,as_new
10668365,APARTMENT,APARTMENT,Uccle,Brussels,1180,280000,residential_sale,2,26,installed,0,1,1,19,0,0,83,0,2,0,good
10666507,APARTMENT,APARTMENT,Dilbeek,Flemish Brabant,1700,285000,residential_sale,2,40,usa_hyper_equipped,False,False,1,5,1,60,105,0,2,False,good
10667436,APARTMENT,APARTMENT,Vlezenbeek,Flemish Brabant,1602,325000,residential_sale,2,25,installed,0,1,1,6,1,0,95,0,2,0,good
10667427,APARTMENT,PENTHOUSE,Anderlecht,Brussels,1070,349000,residential_sale,2,60,installed,0,1,0,0,0,0,165,0,2,0,good
10666575,APARTMENT,APARTMENT,Deinze,East Flanders,9800,625000,residential_sale,3,92,usa_hyper_equipped,False,False,1,27,0,0,246,0,4,False,good
10656608,APARTMENT,APARTMENT,Gent,East Flanders,9000,359000,residential_sale,2,0,installed,False,False,1,5,0,0,80,0,2,False,good
10656771,APARTMENT,APARTMENT,Bruxelles,Brussels,1050,360000,residential_sale,1,39,usa_hyper_equipped,False,False,1,21,0,0,82,0,2,0,as_new
10673927,APARTMENT,APARTMENT,Vilvoorde,Flemish Brabant,1800,299000,residential_sale,2,33,installed,0,1,1,6,0,0,78,0,2,0,good
10162465,APARTMENT,APARTMENT,Middelkerke,West Flanders,8430,450000,residential_sale,2,0,installed,0,1,1,0,0,0,81,0,2,0,good
10679471,APARTMENT,DUPLEX,Ucimont,Luxembourg,6833,99000,residential_sale,2,0,installed,0,1,0,0,1,0,100,0,2,0,good
10678848,APARTMENT,GROUND_FLOOR,Fleron,Liège,4620,209000,residential_sale,1,31,installed,False,False,1,12,0,0,59,0,2,False,as_new
10678888,APARTMENT,APARTMENT,Lede,East Flanders,9340,249000,residential_sale,3,32,installed,False,False,1,9,0,0,125,0,2,False,good
10678834,APARTMENT,GROUND_FLOOR,Wemmel,Flemish Brabant,1780,375000,residential_sale,2,32,installed,0,False,1,0,0,0,82,0,3,False,good
10679456,APARTMENT,DUPLEX,Ixelles,Brussels,1050,495000,residential_sale,3,0,hyper_equipped,False,False,1,0,0,0,115,0,2,False,good
10678851,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,495000,residential_sale,3,48,usa_semi_equipped,False,False,1,10,0,0,160,0,2,False,as_new
10679404,APARTMENT,APARTMENT,SINT-DENIJS-WESTREM,East Flanders,9051,575000,residential_sale,4,0,semi_equipped,0,1,1,43,0,0,195,0,3,0,good
10679403,APARTMENT,PENTHOUSE,SINT-DENIJS-WESTREM,East Flanders,9051,575000,residential_sale,4,0,semi_equipped,0,1,1,43,0,0,195,0,3,0,good
10663706,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,195000,residential_sale,2,20,usa_semi_equipped,False,False,0,0,0,0,91,0,2,0,good
10664199,APARTMENT,APARTMENT,Musson,Luxembourg,6750,245000,residential_sale,4,63,0,0,1,1,30,0,0,176,0,2,0,to_be_done_up
10663788,APARTMENT,APARTMENT,Evere,Brussels,1140,250000,residential_sale,2,29,semi_equipped,False,False,1,10,0,0,80,0,2,False,to_be_done_up
10624441,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,305000,residential_sale,2,0,semi_equipped,False,False,1,9,0,0,94,0,2,False,to_be_done_up
10607047,HOUSE,HOUSE,Bornem,Antwerp,2880,170000,residential_sale,3,27,semi_equipped,0,1,0,0,1,150,100,283,3,0,to_renovate
10666573,HOUSE,HOUSE,Eeklo,East Flanders,9900,290000,residential_sale,4,10,usa_installed,False,False,1,68,1,380,195,689,3,False,to_renovate
10666854,HOUSE,APARTMENT_BLOCK,Verviers,Liège,4800,299000,residential_sale,5,14,not_installed,False,False,1,86,0,0,297,230,3,False,good
10672229,HOUSE,VILLA,Knokke-Heist Knokke,West Flanders,8300,3895000,residential_sale,5,42,hyper_equipped,False,False,1,0,0,0,377,861,3,1,as_new
10674615,HOUSE,HOUSE,Marchin,Liège,4570,185000,residential_sale,4,0,hyper_equipped,0,1,1,45,0,0,238,658,2,0,good
10673121,HOUSE,HOUSE,Saive,Liège,4671,195000,residential_sale,2,34,not_installed,0,False,0,0,1,281,76,366,4,False,to_be_done_up
10673191,HOUSE,HOUSE,Herbeumont,Luxembourg,6887,250000,residential_sale,4,16,usa_installed,False,False,1,18,1,862,148,1601,4,False,to_renovate
10674918,HOUSE,VILLA,Marchin,Liège,4570,279000,residential_sale,3,26,installed,0,1,1,20,1,831,120,851,4,0,good
10674614,HOUSE,HOUSE,Marchin,Liège,4570,285000,residential_sale,4,0,hyper_equipped,0,1,1,45,0,0,238,4148,2,0,good
10674693,HOUSE,HOUSE,Gent,East Flanders,9000,285000,residential_sale,3,0,semi_equipped,0,1,0,0,1,4,110,54,2,0,to_restore
10466958,HOUSE,HOUSE,Nivelles,Walloon Brabant,1400,550000,residential_sale,5,39,hyper_equipped,0,1,1,12,1,0,210,767,4,0,as_new
10673155,HOUSE,HOUSE,Waterloo,Walloon Brabant,1410,720000,residential_sale,4,50,usa_hyper_equipped,False,False,1,150,1,450,348,1066,3,0,as_new
10674638,HOUSE,APARTMENT_BLOCK,Gent,East Flanders,9000,765000,residential_sale,3,50,installed,0,1,1,15,1,55,210,151,2,0,good
10651408,HOUSE,HOUSE,Liege,Liège,4000,149000,residential_sale,4,11,semi_equipped,False,False,1,27,1,28,129,75,2,False,to_renovate
10651068,HOUSE,TOWN_HOUSE,Liege,Liège,4000,189000,residential_sale,2,26,not_installed,False,False,1,0,1,100,110,210,2,False,to_be_done_up
10650938,HOUSE,HOUSE,Ronse,East Flanders,9600,220000,residential_sale,4,0,installed,False,False,0,0,1,33,171,182,2,False,good
10651409,HOUSE,HOUSE,Welkenraedt,Liège,4841,235000,residential_sale,5,12,not_installed,False,False,0,0,1,339,230,432,3,False,good
10417975,HOUSE,HOUSE,Gooik,Flemish Brabant,1755,369000,residential_sale,3,32,semi_equipped,0,1,1,24,0,0,180,1150,4,0,to_be_done_up
10650920,HOUSE,VILLA,Chaumont-Gistoux,Walloon Brabant,1325,385000,residential_sale,3,23,installed,False,False,1,20,1,900,125,1043,4,False,good
10651067,HOUSE,VILLA,Aywaille,Liège,4920,399000,residential_sale,3,27,usa_hyper_equipped,False,False,1,40,1,750,148,1278,4,1,good
10651623,HOUSE,MIXED_USE_BUILDING,Oud-Heverlee,Flemish Brabant,3050,425000,residential_sale,3,18,usa_hyper_equipped,0,False,1,0,1,300,278,457,3,False,good
10652807,HOUSE,HOUSE,Machelen (vlaams-brabant),Flemish Brabant,1830,495000,residential_sale,4,24,usa_hyper_equipped,False,False,1,0,1,824,292,955,3,False,to_renovate
10651256,HOUSE,HOUSE,Lievegem,East Flanders,9930,495000,residential_sale,4,48,usa_hyper_equipped,False,False,1,66,1,630,194,975,3,False,good
10650829,HOUSE,VILLA,Oud-Heverlee (Blanden),Flemish Brabant,3052,645000,residential_sale,4,50,hyper_equipped,0,False,1,45,1,1350,330,1674,4,False,to_be_done_up
10653112,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,1030000,residential_sale,4,35,usa_installed,False,False,1,0,1,311,187,388,3,False,as_new
10658240,HOUSE,HOUSE,Londerzeel,Flemish Brabant,1840,425000,residential_sale,3,19,installed,0,1,1,195,1,450,190,814,4,0,good
10658476,HOUSE,HOUSE,BERCHEUX,Luxembourg,6642,450000,residential_sale,4,37,installed,0,1,0,0,1,0,210,1497,4,0,as_new
10657786,HOUSE,VILLA,Rixensart,Walloon Brabant,1332,480000,residential_sale,4,37,semi_equipped,False,False,1,0,1,696,191,696,4,False,to_be_done_up
10658695,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,525000,residential_sale,3,14,usa_hyper_equipped,False,False,1,40,0,0,106,112,2,False,as_new
10658229,HOUSE,HOUSE,Mechelen,Antwerp,2800,535000,residential_sale,3,30,0,0,1,1,9,0,0,209,64,3,0,to_renovate
10665406,APARTMENT,DUPLEX,Willebroek,Antwerp,2830,305000,residential_sale,3,30,hyper_equipped,0,1,1,12,0,0,140,0,0,0,good
10610567,APARTMENT,APARTMENT,Ixelles,Brussels,1050,365000,residential_sale,2,0,usa_installed,False,False,0,0,0,0,100,0,2,0,as_new
10663950,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,2990000,residential_sale,3,0,usa_hyper_equipped,0,False,1,16,0,0,184,0,2,False,as_new
10670715,APARTMENT,FLAT_STUDIO,Ixelles,Brussels,1050,195000,residential_sale,0,29,usa_hyper_equipped,0,False,0,0,0,0,35,0,0,False,good
10670714,APARTMENT,FLAT_STUDIO,Saint-Gilles,Brussels,1060,195000,residential_sale,0,29,usa_hyper_equipped,0,False,0,0,0,0,35,0,0,False,good
10670799,APARTMENT,APARTMENT,Berchem,Antwerp,2600,369000,residential_sale,3,40,installed,0,1,1,4,0,0,128,0,2,0,just_renovated
10670800,APARTMENT,APARTMENT,Wilrijk,Antwerp,2610,369000,residential_sale,3,40,installed,0,1,1,4,0,0,128,0,2,0,just_renovated
10668996,APARTMENT,APARTMENT,Evere,Brussels,1140,385000,residential_sale,2,0,usa_hyper_equipped,1,False,1,5,0,0,100,0,2,0,as_new
10670805,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,569000,residential_sale,2,65,installed,0,1,1,74,0,0,164,0,2,0,just_renovated
10670801,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2018,569000,residential_sale,2,65,installed,0,1,1,74,0,0,164,0,2,0,just_renovated
10654643,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,137500,residential_sale,1,0,installed,0,1,1,2,0,0,28,0,4,0,good
10655080,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,139000,residential_sale,2,0,semi_equipped,0,1,1,0,0,0,78,0,0,0,good
10654295,APARTMENT,APARTMENT,Liege,Liège,4020,199000,residential_sale,2,23,installed,False,False,1,7,0,0,79,0,2,False,good
10653804,APARTMENT,APARTMENT,Antwerp,Antwerp,2100,210000,residential_sale,2,0,installed,0,1,1,12,0,0,80,0,2,0,good
10654642,APARTMENT,APARTMENT,Brussels City,Brussels,1000,237500,residential_sale,1,28,usa_hyper_equipped,1,1,1,3,0,0,54,0,2,0,good
10654221,APARTMENT,APARTMENT,Jette,Brussels,1090,240000,residential_sale,2,40,installed,False,False,1,2,0,0,118,0,2,False,to_renovate
10653694,APARTMENT,DUPLEX,Molenbeek-Saint-Jean,Brussels,1080,280000,residential_sale,3,30,usa_hyper_equipped,False,False,0,0,0,0,165,0,2,False,good
10677805,APARTMENT,GROUND_FLOOR,Borgerhout,Antwerp,2140,165000,residential_sale,2,0,installed,0,1,0,0,0,0,61,0,3,0,just_renovated
10678287,APARTMENT,DUPLEX,LA LOUVIÈRE,Hainaut,7100,199000,residential_sale,3,0,hyper_equipped,0,1,1,7,0,0,125,0,2,0,good
10678332,APARTMENT,APARTMENT,SINT-GILLIS-BIJ-DENDERMONDE,East Flanders,9200,210000,residential_sale,2,0,semi_equipped,0,1,0,0,0,0,106,0,2,0,good
10675559,APARTMENT,APARTMENT,Onze-Lieve-Vrouw-Waver,Antwerp,2861,289000,residential_sale,2,0,installed,0,1,1,0,0,0,105,0,2,0,good
10677278,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,299000,residential_sale,2,0,installed,0,1,1,0,0,0,100,0,2,0,0
10675390,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,350000,residential_sale,1,0,usa_hyper_equipped,False,False,1,2,0,0,75,0,2,False,as_new
10677997,APARTMENT,APARTMENT,Gent,East Flanders,9000,396000,residential_sale,3,0,installed,0,1,1,11,0,0,111,0,3,0,0
10676532,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,695000,residential_sale,3,0,usa_hyper_equipped,False,False,1,5,0,0,77,0,2,False,just_renovated
10676525,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,1250000,residential_sale,2,0,usa_hyper_equipped,False,False,1,16,0,0,108,0,2,False,good
10676528,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1675000,residential_sale,3,0,usa_hyper_equipped,False,False,1,17,0,0,254,0,2,False,as_new
10661968,APARTMENT,APARTMENT,Mechelen,Antwerp,2800,163000,residential_sale,2,0,installed,0,1,1,0,0,0,72,0,3,0,to_renovate
10660365,APARTMENT,APARTMENT,Boom,Antwerp,2850,210000,residential_sale,2,0,semi_equipped,0,1,1,3,0,0,82,0,3,0,good
10662365,APARTMENT,FLAT_STUDIO,Evere,Brussels,1140,235000,residential_sale,0,28,hyper_equipped,False,False,1,5,0,0,48,0,2,False,as_new
10670803,HOUSE,MIXED_USE_BUILDING,Antwerp,Antwerp,2000,115000,residential_sale,1,25,installed,0,1,0,0,0,0,32,332,2,0,good
10670845,HOUSE,VILLA,Grez-Doiceau,Walloon Brabant,1390,299000,residential_sale,3,32,0,0,1,0,0,1,933,124,1104,4,0,to_renovate
10670788,HOUSE,HOUSE,Kortrijk,West Flanders,8500,368000,residential_sale,2,0,installed,0,1,1,0,0,0,150,278,2,0,as_new
10670787,HOUSE,HOUSE,Kortrijk,West Flanders,8500,368000,residential_sale,2,0,installed,0,1,1,0,0,0,150,278,2,0,as_new
10668958,HOUSE,APARTMENT_BLOCK,Etterbeek,Brussels,1040,575000,residential_sale,4,0,hyper_equipped,False,False,0,0,0,0,145,50,3,False,good
10668923,HOUSE,TOWN_HOUSE,Wezembeek-Oppem,Flemish Brabant,1970,595000,residential_sale,3,20,hyper_equipped,False,False,1,30,1,110,140,251,2,False,good
10669730,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,650000,residential_sale,4,24,hyper_equipped,False,1,1,40,1,0,195,882,4,0,to_be_done_up
10670836,HOUSE,HOUSE,Wezembeek-Oppem,Flemish Brabant,1970,700000,residential_sale,4,33,hyper_equipped,False,False,1,0,1,435,200,535,4,False,to_be_done_up
10672532,HOUSE,HOUSE,Saint-Hubert,Luxembourg,6870,270000,residential_sale,4,30,semi_equipped,False,False,1,0,0,0,160,1140,4,False,to_be_done_up
10448373,HOUSE,APARTMENT_BLOCK,Uccle,Brussels,1180,525000,residential_sale,0,0,0,0,1,0,0,1,34,221,120,2,0,to_renovate
10448372,HOUSE,MIXED_USE_BUILDING,Uccle,Brussels,1180,525000,residential_sale,0,0,0,0,1,0,0,1,34,221,120,2,0,to_renovate
10675456,HOUSE,HOUSE,Bruxelles,Brussels,1000,580000,residential_sale,4,0,installed,False,False,0,0,0,0,179,80,2,False,to_be_done_up
10648897,HOUSE,HOUSE,Remicourt,Liège,4350,280000,residential_sale,4,34,installed,False,False,1,35,1,200,205,456,3,False,good
10648597,HOUSE,HOUSE,Dilbeek,Flemish Brabant,1702,349000,residential_sale,2,24,installed,0,False,1,0,0,0,215,244,3,False,to_be_done_up
10649662,HOUSE,HOUSE,Nivelles,Walloon Brabant,1400,368000,residential_sale,3,22,semi_equipped,False,1,1,7,1,0,221,489,4,0,to_renovate
10649663,HOUSE,HOUSE,Nivelles,Walloon Brabant,1400,478000,residential_sale,3,22,semi_equipped,0,1,1,7,1,0,221,952,4,0,to_renovate
10648910,HOUSE,EXCEPTIONAL_PROPERTY,Ronse,East Flanders,9600,525000,residential_sale,4,0,hyper_equipped,False,False,1,40,1,5260,196,195,4,False,good
10648645,HOUSE,HOUSE,Watermael-Boitsfort,Brussels,1170,1295000,residential_sale,4,57,hyper_equipped,False,False,1,22,1,165,249,245,2,False,as_new
10662191,HOUSE,HOUSE,Erpe-Mere,East Flanders,9420,298000,residential_sale,3,24,usa_installed,0,False,1,0,1,350,190,600,4,False,to_be_done_up
10547250,HOUSE,HOUSE,Anderlecht,Brussels,1070,380000,residential_sale,1,0,usa_installed,False,False,1,14,1,85,180,227,2,False,to_be_done_up
10667482,HOUSE,HOUSE,Halle,Flemish Brabant,1500,845000,residential_sale,4,30,installed,0,1,1,0,1,550,253,1170,3,0,just_renovated
10671477,HOUSE,HOUSE,Cheratte,Liège,4602,179000,residential_sale,3,0,installed,0,False,1,16,0,0,104,326,2,False,good
10671779,HOUSE,VILLA,Mol,Antwerp,2400,375000,residential_sale,4,37,hyper_equipped,0,False,1,0,1,700,200,836,4,False,just_renovated
10672186,HOUSE,VILLA,LIPPELO,Antwerp,2890,1195000,residential_sale,4,0,installed,0,1,0,0,1,0,512,12027,4,1,good
10306386,HOUSE,HOUSE,Seraing Ougrée,Liège,4102,70000,residential_sale,2,15,not_installed,False,False,0,0,1,220,75,302,3,False,to_renovate
10527351,HOUSE,HOUSE,Huy,Liège,4500,89500,residential_sale,3,11,semi_equipped,0,1,0,0,0,0,120,55,2,0,to_renovate
10564022,HOUSE,HOUSE,Liege,Liège,4000,99000,residential_sale,4,17,not_installed,False,False,0,0,0,0,123,60,3,False,to_renovate
10639263,HOUSE,APARTMENT_BLOCK,Seraing,Liège,4100,99000,residential_sale,2,15,not_installed,False,False,1,25,1,68,115,155,2,False,to_renovate
10437329,HOUSE,HOUSE,Saint-hubert,Luxembourg,6870,99000,residential_sale,2,22,semi_equipped,False,False,1,0,0,0,81,65,2,False,to_be_done_up
10459784,HOUSE,HOUSE,Seraing,Liège,4100,125000,residential_sale,2,18,installed,False,False,0,0,0,0,61,50,2,False,good
10662984,APARTMENT,APARTMENT,Hoboken,Antwerp,2660,239000,residential_sale,3,35,0,0,1,1,26,0,0,100,0,2,0,as_new
10662541,APARTMENT,DUPLEX,Bruxelles,Brussels,1000,249000,residential_sale,1,30,hyper_equipped,False,False,0,0,0,0,90,0,2,False,good
10662139,APARTMENT,APARTMENT,LIEZELE,Antwerp,2870,299000,residential_sale,2,38,installed,0,1,1,6,0,0,108,0,0,0,good
10662681,APARTMENT,APARTMENT,Uccle,Brussels,1180,375000,residential_sale,2,40,0,0,1,1,16,0,0,114,0,4,0,good
10652947,APARTMENT,APARTMENT,Ronse,East Flanders,9600,219000,residential_sale,2,0,semi_equipped,0,1,1,0,0,0,125,0,2,0,good
10651407,APARTMENT,APARTMENT,Oupeye,Liège,4680,239000,residential_sale,3,48,installed,False,False,1,21,1,46,124,0,4,False,good
10651014,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,270000,residential_sale,1,0,usa_installed,0,False,1,2,0,0,52,0,2,0,as_new
